NAME	X	Y	Element	BOS	TOS	Layer
C_376932N1214519W002	636488.7299	4172902.858	15415	-138.6093832	-121.3639764	-1
C_376935N1209027W001	684912.7489	4173878.388	16922	-162.2	29.79475066	-1
C_376943N1210954W001	667919.5874	4173604.186	16796	-106.0724672	-60.07902887	1
C_376966N1213986W002	641181.7586	4173359.108	15495	-238.621168	-172.1234646	-1
C_377007N1208946W001	685609.0187	4174693.363	16923	-105.8775853	21.89374016	-1
C_377029N1212170W001	657179.688	4174347.401	16381	-72.86998688	32.15527559	1
C_377031N1214485W001	636770.3142	4174006.289	15334	-256.9936667	-236.9818556	-1
C_377031N1214485W002	636770.3142	4174006.289	15334	-425.585	-385.5784383	-1
C_377031N1214485W003	636770.3142	4174006.289	15334	-656.09	-616.1031234	-1
C_377032N1208213W001	692065.3244	4175118.607	16927	-107.4215617	34.56597113	-1
C_377046N1208196W001	692211.5895	4175277.449	16927	-127.8835039	22.74969816	-1
C_377049N1209110W001	684152.6674	4175127.036	16811	-139.4	28.61181102	-1
C_377058N1212998W001	649874.14	4174533.441	15951	-102.31	-85.32181102	-1
C_377060N1208671W001	688020.251	4175336.35	16815	-28.71305774	43.65275591	-1
C_377096N1207071W001	702116.6103	4176069.219	17042	-232.9679659	-20.59755906	-1
C_377105N1206777W001	704706.0537	4176232.978	17044	-582.7366535	35.24136483	-1
C_377105N1208688W001	687859.0093	4175832.284	16815	-17.41631234	46.53086614	-1
C_377107N1208054W001	693447.6619	4175983.596	16818	-237.5729134	-6.724488189	-1
C_377110N1215122W001	631140.7252	4174791.73	15257	-54.32128609	-4.259278215	-1
C_377113N1206766W001	704800.8262	4176324.16	17044	-620.995	62.01681102	-1
C_377118N1208071W001	693294.9351	4176102.149	16818	-242.3616929	-14.71405512	-1
C_377124N1208307W001	691212.9102	4176120.26	16816	-139.7557218	-9.947650919	-1
C_377127N1209374W001	681806.1063	4175940.967	16810	-303.7	26.29475066	-1
C_377136N1212508W001	654177.6694	4175478.478	16245	-200.82	-104.8068766	-1
C_377143N1214459W001	636978.9036	4175252.806	15417	-363.5313333	-323.5483937	-1
C_377143N1214459W002	636978.9036	4175252.806	15417	-569.9216667	-529.9439764	-1
C_377143N1214459W003	636978.9036	4175252.806	15417	-706.1223333	-666.1354567	-1
C_377149N1214257W001	638758.317	4175349.124	15418	-375.3603333	-335.3603333	-1
C_377149N1214257W002	638758.317	4175349.124	15418	-585.0123333	-564.99921	-1
C_377149N1214257W003	638758.317	4175349.124	15418	-688.59	-648.6031234	-1
C_377157N1213686W001	643789.8438	4175524.045	15498	-392.3184908	-143.116063	-1
C_377163N1214542W001	636243.6364	4175462.611	15336	-426.5726509	-389.4259974	-1
C_377177N1206918W001	703443.3024	4177001.218	16936	-215.015	-0.02812336	-1
C_377181N1213463W001	645750.7601	4175824.827	15584	8.38	52.49343832	-1
C_377182N1208666W001	688033.4833	4176691.141	16815	-19.09937008	39.97838583	-1
C_377188N1207843W001	695286.5152	4176926.247	16820	-378.2153675	24.03922572	-1
C_377202N1210988W001	667561.4512	4176472.013	16672	-283.2	-33.1855643	-1
C_377221N1213280W001	647355.8281	4176297.309	15674	-86.57396325	30.03430446	-1
C_377235N1214358W001	637852.1155	4176288.437	15337	-377.2322178	-335.7066273	-1
C_377266N1214270W001	638621.9179	4176645.4	15419	-44.11	-1.977782152	-1
C_377271N1208446W001	689949.9946	4177723.169	16704	-199.5795407	-78.43944882	-1
C_377271N1210868W001	668603.5096	4177259.203	16540	-131.2	-68.19868766	-1
C_377284N1213898W001	641896.9517	4176900.865	15420	-429.8928346	-362.4423753	-1
C_377299N1208802W001	686805.2719	4177962.211	16702	-18.6915748	47.96229659	-1
C_377307N1207916W001	694611.8751	4178231.557	16820	-474.51	73.50181102	-1
C_377324N1208154W001	692509.8864	4178370.969	16705	-318.1354856	-76.53115486	-1
C_377335N1208999W001	685060.0773	4178322.544	16701	-38.565	4.44812336	-1
C_377351N1209648W001	679336.6681	4178373.716	16563	-415.84	-65.84	-1
C_377380N1212753W001	651968.162	4178145.832	16134	-76.64906824	-14.81311024	-1
C_377398N1211434W001	663587.1825	4178567.965	16147	-196.0494751	-106.3001312	1
C_377402N1214508W001	636499.434	4178119.441	15261	-409.1663333	-369.184706	-1
C_377402N1214508W002	636499.434	4178119.441	15261	-595.022	-555.033811	-1
C_377402N1214508W003	636499.434	4178119.441	15261	-723.179	-683.1776877	-1
C_377405N1215125W001	631062.272	4178064.523	15177	-21.57498688	23.93255906	-1
C_377406N1212160W001	657188.1318	4178532.289	16142	-51.44	32.80839895	1
C_377427N1213943W001	641473.1497	4178480.754	15340	-383.312	-343.315937	-1
C_377427N1213943W002	641473.1497	4178480.754	15340	-555.342	-515.3590604	-1
C_377427N1213943W003	641473.1497	4178480.754	15340	-751.056	-711.0691234	-1
C_377438N1208143W001	692577.2803	4179638.262	16706	-324.8068766	-87.96730971	-1
C_377460N1208018W001	693673.0213	4179908.199	16707	-361.5	-70.49343832	-1
C_377460N1211193W001	665697.0101	4179298.34	16149	-47.64	-31.64	-1
C_377492N1211564W001	662421.0935	4179588.357	16053	-225.880315	-103.8845801	-1
C_377496N1208810W001	686685.2575	4180146.651	16578	-189.5861024	-67.57461942	-1
C_377530N1208960W001	685355.1194	4180494.104	16439	12.15	110.1486877	-1
C_377530N1211063W001	666826.7353	4180098.183	16152	-72.3591601	-37.6974147	-1
C_377540N1211234W001	665317.9475	4180178.785	16055	18.86	49.21259843	-1
C_377546N1208671W001	687897.3397	4180729.319	16442	-124.2148819	82.84745407	-1
C_377546N1208996W001	685033.9511	4180664.522	16438	-31.76867454	47.64339895	-1
C_377546N1214461W001	636887.037	4179724.097	15261	-463.5223885	-425.6464042	-1
C_377547N1214763W001	634226.3236	4179691.432	15178	-256.1017585	-220.6257087	-1
C_377577N1215417W001	628459.6236	4179932.48	15086	19.84351706	56.08433071	-1
C_377580N1207899W001	694690.135	4181264.524	16709	-421.6334383	-73.47530184	-1
C_377590N1212501W001	654145.1793	4180517.224	16138	-83.14	22.2166273	-1
C_377650N1210322W001	673327.1986	4181564.497	16278	-98.19858268	-46.09064304	-1
C_377656N1214199W001	639174.5718	4180983.298	15342	-408.16	-368.1665617	-1
C_377656N1214199W002	639174.5718	4180983.298	15342	-591.7156667	-551.709105	-1
C_377656N1214199W003	639174.5718	4180983.298	15342	-758.4903333	-718.5100184	-1
C_377660N1208688W001	687718.7344	4181990.928	16301	-171.9763648	0.985577428	-1
C_377701N1209257W001	682696.2911	4182333.178	16168	-140.55	-132.5368766	-1
C_377705N1211437W001	663493.1467	4181973.978	15976	-61.65	38.33687664	-1
C_377707N1208191W001	692084.7068	4182613.425	16447	-267.7579134	-53.83566929	-1
C_377708N1211790W001	660383.2158	4181946.131	15898	-30.825	-1.825	-1
C_377710N1208468W001	689643.9617	4182590.163	16304	-149.9922835	-3.401404199	-1
C_377729N1212964W001	650038.3343	4181984.274	15876	-70.29481627	3.633661417	-1
C_377736N1210885W001	668348.2538	4182415.92	16058	19.86	49.21259843	-1
C_377768N1208127W001	692632.6213	4183303.5	16449	-321.3709055	-72.77674541	-1
C_377777N1211226W001	665335.6357	4182810.014	15977	-132.62	-120.612126	-1
C_377796N1211880W001	659571.5635	4182907.196	15971	-120.64	39.37007874	-1
C_377799N1208843W001	686318.4232	4183502.361	16072	-82.65171916	30.65274278	-1
C_377810N1210512W001	671616.4899	4183304.873	16060	7.37	17.3883727	-1
C_377810N1211142W001	666068.0682	4183191.081	15978	-106.82	23.18	-1
C_377813N1212515W001	653975.5819	4182989.342	15966	-274.82	-64.81343832	-1
C_377841N1207685W001	696506.3852	4184205.584	16456	-413.5388976	-86.10549869	-1
C_377841N1208124W001	692640.0873	4184114.186	16449	-367.026916	-103.0531627	-1
C_377860N1209016W001	684779.5464	4184144.915	16070	-67.105	66.89631234	-1
C_377902N1209687W001	678860.1741	4184480.429	15986	27.215	47.22812336	-1
C_377902N1215278W002	629627.3417	4183557.762	15089	-25.87442257	-9.598503937	-1
C_377916N1212719W001	652157.8749	4184098.834	15890	-189.1007874	-97.29534121	1
C_377938N1207829W001	695212.6305	4185251.802	16186	-394.4288976	-57.05914698	-1
C_377949N1208407W001	690120.0161	4185254.685	16076	-129.7076772	-47.02723097	-1
C_377976N1214560W001	635936.0939	4184480.85	15183	-86.23	-63.83269029	-1
C_378013N1209004W001	684847.0823	4185845.081	15989	11.1791601	58.87535433	-1
C_378037N1215516W001	627508.4433	4185022.947	15007	-56.03	-39.41845144	-1
C_378041N1208710W001	687428.635	4186214.367	15992	23.51510499	60.88419948	-1
C_378097N1215428W001	628272.7956	4185700.735	15008	-3.6	6.4	-1
C_378103N1215449W001	628086.8941	4185764.429	15008	-89.4	-69.39081365	-1
C_378105N1215422W001	628324.2293	4185790.325	15008	-0.8	9.19343832	-1
C_378108N1215426W001	628288.4981	4185823.063	15008	-42	-26.99081365	-1
C_378116N1208432W001	689857.0941	4187102.768	15993	-40.01164042	-9.543136483	-1
C_378116N1209613W001	679460.013	4186869.289	15910	-7.29	32.70737533	-1
C_378125N1211443W001	663347.7687	4186633.365	15725	-70.65	-20.63687664	-1
C_378126N1212368W001	655204.6551	4186486.749	15809	-127.14	-109.1334383	-1
C_378138N1208591W001	688451.711	4187314.697	15915	44.48	84.46818898	-1
C_378186N1215438W001	628169.3736	4186686.885	15008	-7.3	2.70656168	-1
C_378186N1215443W001	628125.3634	4186686.199	15008	-6.4	8.59343832	-1
C_378189N1210150W001	674715.3167	4187577.525	15908	-27.305	-15.28531496	-1
C_378200N1211083W001	666500.0741	4187529.155	15820	-273.1852362	-117.1662073	-1
C_378203N1215436W001	628184.037	4186875.787	15008	-3.4	6.60656168	-1
C_378204N1215444W001	628113.4495	4186885.785	15009	-84.6	-69.61574803	-1
C_378230N1211676W001	661273.7722	4187757.988	15723	-167.83	-42.84312336	-1
C_378235N1209610W001	679457.5976	4188190.363	15829	-11.83918635	13.84946194	-1
C_378262N1212167W001	656945.2651	4188029.418	15718	-112.5315617	-82.68707349	-1
C_378266N1209450W001	680858.3702	4188565.228	15829	-82.1866273	-26.45598425	-1
C_378270N1210717W001	669705.7057	4188371.785	15822	-309.2666667	-221.1075459	-1
C_378300N1211300W001	664567.7498	4188600.328	15726	-265.6278215	-103.3532152	-1
C_378316N1208621W001	688142.3912	4189283.879	15834	-88.71963255	-39.03557743	-1
C_378316N1209797W001	677792.1568	4189053.417	15828	-101.5770341	-72.99730971	-1
C_378324N1208352W001	690507.8884	4189427.205	15917	-17.52	22.48	-1
C_378332N1209185W001	683174.5213	4189349.27	15831	62.67	89.66343832	-1
C_378344N1212064W001	657834.3426	4188956.67	15719	-62.85	-37.85656168	-1
C_378346N1209332W001	681877.3322	4189475.885	15830	-117.1096982	-54.59427822	-1
C_378400N1210500W001	671585.5227	4189853.988	15731	-262.9586614	-179.2001312	-1
C_378400N1211100W001	666305.5185	4189745.405	15728	-332.457874	-144.5815617	-1
C_378416N1210029W001	675726.5609	4190119.151	15733	-172.1898819	-99.56717848	-1
C_378422N1209427W001	681022.6684	4190300.768	15736	-265.58	-186.8470604	-1
C_378427N1209705W001	678575.0876	4190302.703	15735	-170.8398294	-117.9001969	-1
C_378429N1211712W001	660913.6577	4189959.942	15722	-219.579147	9.806023622	-1
C_378431N1210816W001	668797.6462	4190140.368	15729	-326.63	-216.6234383	-1
C_378435N1215801W001	624932.2412	4189400.541	14934	-23.41	-11.61767717	-1
C_378455N1209921W001	676667.6444	4190572.305	15734	-191.1665879	-124.3460499	-1
C_378459N1210196W001	674246.8541	4190564.998	15732	-277.815	-77.80450131	-1
C_378461N1211456W001	663159.2926	4190359.462	15551	-306.835	-20.84812336	-1
C_378474N1209333W001	681837.0868	4190896.069	15737	-135.1013255	-70.02028871	-1
C_378480N1212464W001	654285.8021	4190398.893	15625	-219.63	-115.626063	-1
C_378491N1209204W001	682967.9975	4191109.925	15737	-51.71566929	-1.957795276	-1
C_378503N1211908W001	659173.035	4190747.465	15631	-287.43	-29.42737533	-1
C_378560N1212062W001	657805.8902	4191353.802	15546	-258.17	-126.1791864	-1
C_378574N1215705W001	625753.3324	4190955.745	14935	-26.97	-16.41520997	-1
C_378581N1215651W001	626227.1975	4191040.704	14935	-22.96	-12.40225722	-1
C_378589N1210332W001	673019.7409	4191982.249	15642	-163.3	-103.3	-1
C_378591N1215552W001	627096.4141	4191165.098	14935	-18.57	-7.915800525	-1
C_378598N1215584W001	626813.7041	4191238.416	14935	-22.96	-12.39011811	-1
C_378616N1209459W001	680693.692	4192447.328	15647	-78.595	-30.60418635	-1
C_378621N1215796W001	624944.8342	4191465.026	14851	-24.55	-14.36167979	-1
C_378626N1215535W001	627239.9478	4191555.768	14935	-22.97	-12.41094488	-1
C_378630N1208979W001	684913.0627	4192696.729	15739	-45.43318898	16.36733596	-1
C_378636N1211110W001	666164.5202	4192362.382	15638	-183.5500394	7.794448819	-1
C_378641N1215504W001	627510.063	4191726.436	14936	-23.57	-12.96895013	-1
C_378641N1215797W001	624932.6603	4191686.808	14851	-102.3	-92.29343832	-1
C_378644N1215710W001	625697.4536	4191731.777	14935	-22.36	-12.25435696	-1
C_378669N1210639W001	670300.3981	4192813.492	15641	-197.665748	-73.50958005	-1
C_378669N1212887W001	650525.446	4192426.997	15537	-267.94	-235.9924934	-1
C_378678N1211832W001	659803.9298	4192702.31	15547	-167.9	9.28667979	-1
C_378686N1215751W001	625329.6794	4192192.287	14935	-23.86	-13.92233596	-1
C_378700N1210400W001	672395.6169	4193201.381	15557	-213.3499344	-135.1839239	-1
C_378743N1215771W001	625144.1142	4192822.064	14852	-23.46	-13.55908136	-1
C_378752N1211650W001	661388.7576	4193554.771	15548	-164.8221916	-22.0885958	-1
C_378764N1213154W001	648157.7381	4193438.395	15608	-189.89	-161.3676903	-1
C_378823N1215723W001	625552.7085	4193716.18	14852	-23.76	-13.94930446	-1
C_378824N1210000W001	675884.7216	4194652.039	15559	-148.825	-40.82368766	-1
C_378826N1215755W001	625270.7787	4193745.165	14852	-23.86	-13.98631234	-1
C_378827N1212694W001	652190.6618	4194211.512	15455	-202.885	-190.892874	-1
C_378831N1211104W001	666173.4766	4194527.261	15553	-115.6765879	20.88541995	-1
C_378831N1212212W001	656428.8716	4194335.64	15460	-189.25	-117.2473753	-1
C_378836N1215791W001	624952.4908	4193851.295	14852	-106.46	-96.45343832	-1
C_378849N1214822W001	633471.8299	4194129.768	15098	-32.6	-12.57637795	-1
C_378850N1214820W001	633489.2377	4194141.151	15098	-1.7	8.29343832	-1
C_378860N1214819W001	633496.2261	4194252.253	15098	-9.1	0.89343832	-1
C_378861N1214818W001	633504.8396	4194263.492	15098	-71.9	-51.89081365	-1
C_378867N1212499W001	653897.3015	4194687.36	15458	-131.77	-89.77918635	-1
C_378871N1215744W001	625359.8863	4194245.956	14853	-23.37	-13.70169291	-1
C_378888N1210554W001	670997.469	4195259.189	15473	-226.845	-158.3364698	-1
C_378896N1215705W001	625698.5953	4194528.601	14853	-25.17	-15.55549869	-1
C_378916N1215669W001	626011.7538	4194755.376	14853	-25.17	-15.4364042	-1
C_378921N1210965W001	667375.5772	4195550.805	15470	-126.6975984	-17.70973753	-1
C_378948N1209532W001	679970.6256	4196117.332	15478	-147.82	-91.82656168	-1
C_378957N1215652W001	626154.2416	4195212.605	14853	-24.27	-14.28049869	-1
C_378957N1215652W002	626154.2416	4195212.605	14853	-25.27	-15.28049869	-1
C_378962N1210648W001	670153.7712	4196063.14	15472	-158.3966535	-96.57808399	-1
C_378973N1215663W001	626054.7911	4195388.651	14853	-23.47	-13.45490814	-1
C_378990N1215639W001	626262.9098	4195580.528	14853	-27.28	-16.85545932	-1
C_379000N1212900W001	650343.7596	4196097.747	15454	-101.0871391	-87.32565617	-1
C_379010N1216188W001	621432.5853	4195729.53	14658	-130.3295	-110.3111273	-1
C_379010N1216188W002	621432.5853	4195729.53	14658	-335.4615	-295.4824974	-1
C_379016N1215683W001	625871.6131	4195863.072	14853	-21.97	-11.64027559	-1
C_379028N1215995W002	623126.4732	4195954.565	14757	-203.399	-193.399	-1
C_379028N1215995W003	623126.4732	4195954.565	14757	-283.4015	-253.4080617	-1
C_379028N1215995W004	623126.4732	4195954.565	14757	-333.4625	-323.4493766	-1
C_379035N1215752W001	625261.735	4196064.602	14853	-106.37	-96.36343832	-1
C_379040N1215715W001	625586.1854	4196125.058	14853	-22.17	-11.55713911	-1
C_379050N1215730W001	625452.6096	4196233.998	14853	-999.	999.	-1
C_379051N1211014W001	666915.3083	4196984.569	15392	-185.73	-71.42717848	-1
C_379059N1215081W001	631156.859	4196423.172	15015	-24.18	-7.05992126	-1
C_379084N1211842W001	659628.253	4197205.727	15386	-130.79	-69.57018373	-1
C_379092N1215619W001	626421.3032	4196715.019	14854	-23.98	-10.61812336	-1
C_379103N1215994W001	623122.7644	4196786.885	14659	-125.657	-95.657	-1
C_379103N1215994W002	623122.7644	4196786.885	14659	-333.622	-265.602315	-1
C_379114N1212772W001	651445.8397	4197383.439	15378	-108.88	-62.71103675	-1
C_379122N1215611W001	626486.4955	4197048.981	14854	-22.88	-8.244173228	-1
C_379133N1210282W001	673332.0062	4198028.094	15397	-278.54	-242.5334383	-1
C_379143N1215624W001	626368.6209	4197280.232	14854	-24.28	-8.521141732	-1
C_379146N1215631W001	626306.5734	4197312.571	14854	-22.88	-6.876391076	-1
C_379153N1215506W001	627404.1899	4197407.253	14854	-24.49	-8.812506562	-1
C_379163N1215157W001	630470.3191	4197566.488	14940	-24.62	-7.197427822	-1
C_379178N1216700W001	616904.4227	4197528.182	14474	-95	5	-1
C_379178N1216973W001	614504.7263	4197494.295	14380	-108	18.98818898	-1
C_379197N1209860W001	677026.6187	4198817.61	15321	-266.16	-102.140315	-1
C_379200N1210700W001	669641.8394	4198694.651	15316	-168.5	-108.4934383	-1
C_379200N1210748W001	669219.8959	4198685.924	15316	-166.4394882	-94.47754593	-1
C_379200N1211500W001	662609.4853	4198552.036	15388	-315.8956693	-140.9465223	-1
C_379204N1211675W001	661070.2956	4198566.031	15387	-110.79	14.09451444	-1
C_379209N1212476W001	654028.2411	4198486.096	15303	-159.95	-139.9434383	-1
C_379211N1211670W001	661112.7195	4198644.57	15387	-141.0045669	-5.668937008	-1
C_379257N1212927W001	650054.1289	4198945.136	15376	-44.24	4.170104987	-1
C_379269N1212927W001	650051.6893	4199078.292	15375	-267.44	-219.1693307	-1
C_379271N1211485W001	662725.6882	4199342.506	15388	-459.49	-171.5109974	-1
C_379309N1212024W001	657980.0045	4199671.408	15232	-96.93	-60.93131234	-1
C_379342N1211484W001	662718.8214	4200130.532	15389	-631.395	-115.379252	-1
C_379354N1210389W001	672339.7221	4200460.612	15243	-143.7	-47.0093832	-1
C_379398N1209932W001	676345.652	4201034.404	15245	-119.17	22.39200787	-1
C_379428N1210162W001	674317.2722	4201324.01	15244	-114.345	6.639251969	-1
C_379428N1212274W001	655757.6266	4200949.784	15230	-104.1686745	-62.93311024	-1
C_379429N1213347W001	646328.4177	4200786.889	15447	-193.46	-142.272336	-1
C_379430N1212951W001	649808.0533	4200860.933	15298	-287.5	-253.8661417	-1
C_379443N1212097W001	657309.8316	4201145.976	15231	-85.62625984	-53.47796588	-1
C_379445N1209395W001	681053.4142	4201658.989	15324	-505.82	-391.9049738	-1
C_379484N1211835W001	659603.2683	4201645.505	15233	-151.635	-127.619252	-1
C_379511N1212905W001	650195.7819	4201767.143	15297	-210.03	-182.6540157	-1
C_379513N1215704W001	625602.386	4201374.912	14760	-22.99	-3.280839895	-1
C_379518N1211936W001	658708.4678	4202005.525	15233	-140.9069423	-114.538832	-1
